question;predicate
Name a film produced by michael balcon;http://dbpedia.org/ontology/producer
which position does w. g. richardson play;http://dbpedia.org/ontology/position
which time zone is moose lake a part of;http://dbpedia.org/ontology/timeZone
what is the name of a travel book?;http://dbpedia.org/ontology/literaryGenre
where is saint john's evangelical lutheran church;http://dbpedia.org/ontology/location
What is the language in the film andrine og kjell;http://dbpedia.org/ontology/language
Name a mystery book.;http://dbpedia.org/ontology/literaryGenre
Who produced the film five star final?;http://dbpedia.org/ontology/producer
Who's a second baseman born in san pedro de macoris;http://dbpedia.org/ontology/birthPlace
What is an album from the metalcore genre;http://dbpedia.org/ontology/genre
Where in europe was edele lynch born;http://dbpedia.org/ontology/birthPlace
who are alternative rock artists;http://dbpedia.org/ontology/genre
which actor was born in chicago?;http://dbpedia.org/ontology/birthPlace
what north american nationality is brendan meyer;http://dbpedia.org/ontology/birthPlace
who produced the film  the purple plain;http://dbpedia.org/ontology/producer
Who firected the film 1999;http://dbpedia.org/ontology/director
What nation is fredrik thordendal originally from?;http://dbpedia.org/ontology/hometown
Where was alex stokes born?;http://dbpedia.org/ontology/birthPlace
Who was born in rio de janeiro?;http://dbpedia.org/ontology/birthPlace
What football position does ray drew play;http://dbpedia.org/ontology/position
What language is into thin air in?;http://dbpedia.org/ontology/language
Who was born in santa monica, california?;http://dbpedia.org/ontology/birthPlace
which south american country does thiago martins belong to?;http://dbpedia.org/ontology/birthPlace
what language do dai people speak;http://dbpedia.org/ontology/language
What is an example of a debut punk rock album;http://dbpedia.org/ontology/genre
what south american country is  diogo fernandes from;http://dbpedia.org/ontology/birthPlace
what greater los angeles city is the origin of alan o'day;http://dbpedia.org/ontology/birthPlace
was andrea guerra a playmaker or defender on the pitch;http://dbpedia.org/ontology/position
Which state in mexico did ambrose bierce pass away;http://dbpedia.org/ontology/deathPlace
As what genre is punjabi by nature classified?;http://dbpedia.org/ontology/genre
where was adele goldberg born;http://dbpedia.org/ontology/birthPlace
which british author was originally from ipswich;http://dbpedia.org/ontology/birthPlace
What football position does clifton sandvliet play?;http://dbpedia.org/ontology/position
which position does dieter kochan play;http://dbpedia.org/ontology/position
who is the lyricist of the song the district sleeps alone tonight?;http://dbpedia.org/ontology/writer
What genre is prints of darkness;http://dbpedia.org/ontology/genre
what kind of music does ainhoa cantalapiedra make;http://dbpedia.org/ontology/genre
who is the executive producer of california solo;http://dbpedia.org/ontology/producer
What is carl thomas anderson's nationality?;http://dbpedia.org/ontology/birthPlace
Where was andrew finlay born?;http://dbpedia.org/ontology/birthPlace
Name an artist at kranky records;http://dbpedia.org/ontology/recordLabel
where did adelle davis pass way;http://dbpedia.org/ontology/deathPlace
what genre of music is catfights and spotlights under?;http://dbpedia.org/ontology/genre
What style of music does edsilia rombley sing?;http://dbpedia.org/ontology/genre
Who is someone that was born in beijing;http://dbpedia.org/ontology/birthPlace
What language does james still speak?;http://dbpedia.org/ontology/language
Name a country album;http://dbpedia.org/ontology/genre
Artist shark island creates this music.;http://dbpedia.org/ontology/genre
which US city is zachary taylor house located;http://dbpedia.org/ontology/location
Where was chuck coles born;http://dbpedia.org/ontology/hometown
What language was ronquillo filmed in?;http://dbpedia.org/ontology/language
where was tom kain born;http://dbpedia.org/ontology/birthPlace
what is the origin of ben allison?;http://dbpedia.org/ontology/birthPlace
What Genre is the album, Modern Pain, classified as?;http://dbpedia.org/ontology/genre
Who produced the film luke and the mermaids?;http://dbpedia.org/ontology/producer
Who is a center back born is ilkeston;http://dbpedia.org/ontology/birthPlace
what type of genre does billy yates play in?;http://dbpedia.org/ontology/genre
what is the origin of erika van pelt?;http://dbpedia.org/ontology/hometown
what country is ariel salinas form;http://dbpedia.org/ontology/birthPlace
Name someone who was born in arlington county;http://dbpedia.org/ontology/birthPlace
what city was joris sainati  born;http://dbpedia.org/ontology/birthPlace
which language is used in priyasakhi;http://dbpedia.org/ontology/language
where did cai e die;http://dbpedia.org/ontology/deathPlace
what kind of artist is bertie higgins;http://dbpedia.org/ontology/genre
what type of game is race driver: grid;http://dbpedia.org/ontology/genre
who wrote the film wings of desire;http://dbpedia.org/ontology/writer
what artists are signed with earache records?;http://dbpedia.org/ontology/recordLabel
What label did elize sign to?;http://dbpedia.org/ontology/recordLabel
what label does  rory block record under;http://dbpedia.org/ontology/recordLabel
which tv program is animation;http://dbpedia.org/ontology/genre
what type of music does kassav perform?;http://dbpedia.org/ontology/genre
What's a death metal band on ferret music;http://dbpedia.org/ontology/recordLabel
which movie was written by drew goddard;http://dbpedia.org/ontology/writer
which category is the romulan way often put under;http://dbpedia.org/ontology/literaryGenre
What's a song written by jerry cantrell;http://dbpedia.org/ontology/writer
which genre is the book the house on the borderland;http://dbpedia.org/ontology/literaryGenre
what is toshio sugie's place of birth;http://dbpedia.org/ontology/birthPlace
Which presidential son was born in st. louis?;http://dbpedia.org/ontology/birthPlace
what style of music does gillespiana play;http://dbpedia.org/ontology/genre
what genre is so romantic;http://dbpedia.org/ontology/genre
What position does frostee rucker play?;http://dbpedia.org/ontology/position
what position does andrew alberts play in hockey;http://dbpedia.org/ontology/position
what is afi's record label;http://dbpedia.org/ontology/recordLabel
what kind of music does paolo zavallone like;http://dbpedia.org/ontology/genre
who wrote the film king ralph;http://dbpedia.org/ontology/writer
what genre is the artist korey cooper;http://dbpedia.org/ontology/genre
what is martin andreas udbye's place of death?;http://dbpedia.org/ontology/deathPlace
What is the title of a composition by john mcgeoch;http://dbpedia.org/ontology/writer
what genre is modesty blaise;http://dbpedia.org/ontology/literaryGenre
where did william standish knowles's life start;http://dbpedia.org/ontology/birthPlace
which book was written by laurence olivier;http://dbpedia.org/ontology/author
what type of music does vince hornsby make;http://dbpedia.org/ontology/genre
who was the writer of the tv episode the game;http://dbpedia.org/ontology/writer
what was earle birney's birth place;http://dbpedia.org/ontology/birthPlace
Name a biographical book in the early 20th century.;http://dbpedia.org/ontology/literaryGenre
thomas pinckney passed away in this South Carolina city.;http://dbpedia.org/ontology/deathPlace
what is the position of peter hampton;http://dbpedia.org/ontology/position
what is a work by john phillips;http://dbpedia.org/ontology/writer
Where was jadon lavik born;http://dbpedia.org/ontology/birthPlace
which book is fiction;http://dbpedia.org/ontology/literaryGenre
which film did vipul amrutlal shah write;http://dbpedia.org/ontology/writer
What kind of music is featured on ten new songs;http://dbpedia.org/ontology/genre
where did jim kjelgaard die?;http://dbpedia.org/ontology/deathPlace
nicky bomba was known for what type of music;http://dbpedia.org/ontology/genre
what music genre is mike o'neill;http://dbpedia.org/ontology/genre
name a county and state under the north american central time zone;http://dbpedia.org/ontology/timeZone
what type of music associated with the southern part of the Indian is performed by annamacharya;http://dbpedia.org/ontology/genre
Which position in football does barrett jones play;http://dbpedia.org/ontology/position
Name a country music song from the 2011 single by Alan Jackson.;http://dbpedia.org/ontology/genre
what kinds of music is created by the eyeliners;http://dbpedia.org/ontology/genre
who produced block busters?;http://dbpedia.org/ontology/producer
what kind of album is hephaestus?;http://dbpedia.org/ontology/genre
What drama was broadcast on ABC?;http://dbpedia.org/ontology/genre
Who authored more than human?;http://dbpedia.org/ontology/author
what album by coroner is thrash metal;http://dbpedia.org/ontology/genre
what kind of music is on the great escape?;http://dbpedia.org/ontology/genre
what is the name of a film that charles walters directed?;http://dbpedia.org/ontology/director
what is roscoe bartletts birth place;http://dbpedia.org/ontology/birthPlace
what musical ensemble is nat towles from;http://dbpedia.org/ontology/genre
Who executively produced the crying game;http://dbpedia.org/ontology/producer
what is a book in the essay genre;http://dbpedia.org/ontology/literaryGenre
Where exactly was marian golinski born;http://dbpedia.org/ontology/birthPlace
what type of music does mark howard play;http://dbpedia.org/ontology/genre
where is camellatimer from;http://dbpedia.org/ontology/hometown
Where in pennsylvania was christian martucci born;http://dbpedia.org/ontology/hometown
Name an album from the art rock genre;http://dbpedia.org/ontology/genre
which musician recorded the end records;http://dbpedia.org/ontology/recordLabel
who composed believe;http://dbpedia.org/ontology/writer
What footballer was born in county tyrone?;http://dbpedia.org/ontology/birthPlace
what is the language spoken in palletoori monagadu?;http://dbpedia.org/ontology/language
who produced cruel intentions;http://dbpedia.org/ontology/producer
what state is wells fargo center in?;http://dbpedia.org/ontology/location
where did juan antonio lavalleja's life end?;http://dbpedia.org/ontology/deathPlace
Who wrote dil chahta hai;http://dbpedia.org/ontology/writer
What kind of tv program is frasier?;http://dbpedia.org/ontology/genre
What album is from the rock music genre?;http://dbpedia.org/ontology/genre
Which label is sean kingston signed to;http://dbpedia.org/ontology/recordLabel
